originalid,year,colenr
5157,2017,1. Not enrolled
5158,2017,1. Not enrolled
5159,2017,1. Not enrolled
5160,2017,1. Not enrolled
5161,2017,1. Not enrolled
5162,2017,1. Not enrolled
5163,2017,1. Not enrolled
5164,2017,1. Not enrolled
5165,2017,1. Not enrolled
5166,2017,1. Not enrolled
5167,2017,1. Not enrolled
5170,2017,1. Not enrolled
5171,2017,
5172,2017,1. Not enrolled
5173,2017,1. Not enrolled
5174,2017,1. Not enrolled
5175,2017,1. Not enrolled
5176,2017,1. Not enrolled
5177,2017,1. Not enrolled
5178,2017,1. Not enrolled
5179,2017,1. Not enrolled
5180,2017,1. Not enrolled
5181,2017,1. Not enrolled
5182,2017,
5183,2017,1. Not enrolled
5184,2017,3. 4-year college
5185,2017,1. Not enrolled
5186,2017,1. Not enrolled
5187,2017,1. Not enrolled
5188,2017,1. Not enrolled
5189,2017,1. Not enrolled
5190,2017,1. Not enrolled
5191,2017,1. Not enrolled
5192,2017,1. Not enrolled
5193,2017,1. Not enrolled
5194,2017,1. Not enrolled
5195,2017,1. Not enrolled
5196,2017,1. Not enrolled
5197,2017,1. Not enrolled
5198,2017,1. Not enrolled
5199,2017,1. Not enrolled
5200,2017,
5201,2017,1. Not enrolled
5202,2017,1. Not enrolled
5203,2017,1. Not enrolled
5204,2017,4. Graduate program
5205,2017,1. Not enrolled
5206,2017,1. Not enrolled
5207,2017,1. Not enrolled
5208,2017,1. Not enrolled
5209,2017,1. Not enrolled
5210,2017,2. 2-year college 
5211,2017,1. Not enrolled
5212,2017,1. Not enrolled
5213,2017,1. Not enrolled
5214,2017,1. Not enrolled
5215,2017,1. Not enrolled
5216,2017,1. Not enrolled
5217,2017,1. Not enrolled
5218,2017,1. Not enrolled
5219,2017,1. Not enrolled
5220,2017,1. Not enrolled
5221,2017,1. Not enrolled
5222,2017,1. Not enrolled
5223,2017,1. Not enrolled
5224,2017,1. Not enrolled
5225,2017,1. Not enrolled
5226,2017,1. Not enrolled
5227,2017,1. Not enrolled
5228,2017,1. Not enrolled
5229,2017,1. Not enrolled
5230,2017,3. 4-year college
5231,2017,1. Not enrolled
5232,2017,1. Not enrolled
5233,2017,1. Not enrolled
5234,2017,1. Not enrolled
5235,2017,1. Not enrolled
5236,2017,1. Not enrolled
5237,2017,1. Not enrolled
5238,2017,1. Not enrolled
5239,2017,1. Not enrolled
5240,2017,1. Not enrolled
5241,2017,1. Not enrolled
5242,2017,
5243,2017,1. Not enrolled
5244,2017,2. 2-year college 
5245,2017,1. Not enrolled
5246,2017,1. Not enrolled
5247,2017,1. Not enrolled
5248,2017,1. Not enrolled
5249,2017,1. Not enrolled
5250,2017,
5251,2017,1. Not enrolled
5252,2017,1. Not enrolled
5253,2017,
5254,2017,
5255,2017,1. Not enrolled
5256,2017,1. Not enrolled
5257,2017,1. Not enrolled
5258,2017,1. Not enrolled
5259,2017,
5260,2017,1. Not enrolled
5261,2017,1. Not enrolled
5262,2017,1. Not enrolled
5263,2017,1. Not enrolled
5264,2017,1. Not enrolled
5265,2017,1. Not enrolled
5266,2017,1. Not enrolled
5267,2017,1. Not enrolled
5268,2017,
5269,2017,4. Graduate program
5270,2017,1. Not enrolled
5271,2017,1. Not enrolled
5272,2017,1. Not enrolled
5273,2017,1. Not enrolled
5274,2017,
5275,2017,1. Not enrolled
5276,2017,1. Not enrolled
5277,2017,1. Not enrolled
5278,2017,
5279,2017,1. Not enrolled
5280,2017,1. Not enrolled
5281,2017,2. 2-year college 
5282,2017,1. Not enrolled
5283,2017,
5284,2017,
5285,2017,1. Not enrolled
5286,2017,1. Not enrolled
5287,2017,
5288,2017,1. Not enrolled
5289,2017,1. Not enrolled
5290,2017,1. Not enrolled
5291,2017,1. Not enrolled
5292,2017,1. Not enrolled
5293,2017,1. Not enrolled
5294,2017,1. Not enrolled
5295,2017,1. Not enrolled
5296,2017,
5297,2017,1. Not enrolled
5298,2017,1. Not enrolled
5299,2017,1. Not enrolled
5300,2017,
5301,2017,1. Not enrolled
5302,2017,1. Not enrolled
5303,2017,1. Not enrolled
5304,2017,1. Not enrolled
5305,2017,3. 4-year college
5306,2017,1. Not enrolled
5307,2017,3. 4-year college
5308,2017,3. 4-year college
5309,2017,1. Not enrolled
5310,2017,1. Not enrolled
5311,2017,1. Not enrolled
5312,2017,1. Not enrolled
5313,2017,1. Not enrolled
5314,2017,1. Not enrolled
5315,2017,1. Not enrolled
5316,2017,1. Not enrolled
5317,2017,1. Not enrolled
5318,2017,1. Not enrolled
5319,2017,1. Not enrolled
5320,2017,1. Not enrolled
5321,2017,1. Not enrolled
5322,2017,1. Not enrolled
5323,2017,1. Not enrolled
5324,2017,1. Not enrolled
5325,2017,
5326,2017,1. Not enrolled
5327,2017,1. Not enrolled
5328,2017,1. Not enrolled
5329,2017,1. Not enrolled
5330,2017,3. 4-year college
5331,2017,1. Not enrolled
5332,2017,1. Not enrolled
5333,2017,1. Not enrolled
5334,2017,1. Not enrolled
5335,2017,
5336,2017,1. Not enrolled
5337,2017,1. Not enrolled
5338,2017,1. Not enrolled
5339,2017,1. Not enrolled
5340,2017,1. Not enrolled
5341,2017,
5342,2017,3. 4-year college
5343,2017,3. 4-year college
5344,2017,
5345,2017,1. Not enrolled
5346,2017,1. Not enrolled
5347,2017,4. Graduate program
5348,2017,1. Not enrolled
5349,2017,1. Not enrolled
5350,2017,1. Not enrolled
5351,2017,1. Not enrolled
5352,2017,1. Not enrolled
5353,2017,1. Not enrolled
5354,2017,1. Not enrolled
5355,2017,1. Not enrolled
5356,2017,1. Not enrolled
5357,2017,1. Not enrolled
5358,2017,1. Not enrolled
5359,2017,1. Not enrolled
5360,2017,
5361,2017,1. Not enrolled
5362,2017,
5363,2017,1. Not enrolled
5364,2017,1. Not enrolled
5365,2017,
5366,2017,1. Not enrolled
5367,2017,1. Not enrolled
5368,2017,1. Not enrolled
5369,2017,1. Not enrolled
5370,2017,
5371,2017,1. Not enrolled
5372,2017,
5373,2017,1. Not enrolled
5374,2017,1. Not enrolled
5375,2017,
5376,2017,1. Not enrolled
5377,2017,
5378,2017,1. Not enrolled
5379,2017,1. Not enrolled
5380,2017,1. Not enrolled
5381,2017,1. Not enrolled
5382,2017,1. Not enrolled
5383,2017,1. Not enrolled
5384,2017,
5385,2017,1. Not enrolled
5386,2017,
5387,2017,1. Not enrolled
5388,2017,1. Not enrolled
5389,2017,1. Not enrolled
5390,2017,1. Not enrolled
5391,2017,1. Not enrolled
5392,2017,1. Not enrolled
5393,2017,1. Not enrolled
5394,2017,1. Not enrolled
5395,2017,
5396,2017,1. Not enrolled
5397,2017,1. Not enrolled
5398,2017,
5399,2017,3. 4-year college
5400,2017,
5401,2017,1. Not enrolled
5402,2017,1. Not enrolled
5403,2017,1. Not enrolled
5404,2017,1. Not enrolled
5405,2017,1. Not enrolled
5406,2017,
5407,2017,1. Not enrolled
5408,2017,1. Not enrolled
5409,2017,1. Not enrolled
5410,2017,1. Not enrolled
5411,2017,1. Not enrolled
5412,2017,1. Not enrolled
5413,2017,1. Not enrolled
5414,2017,
5415,2017,1. Not enrolled
5416,2017,
5417,2017,1. Not enrolled
5418,2017,1. Not enrolled
5419,2017,1. Not enrolled
5420,2017,
5421,2017,1. Not enrolled
5422,2017,1. Not enrolled
5423,2017,1. Not enrolled
5424,2017,1. Not enrolled
5425,2017,1. Not enrolled
5426,2017,1. Not enrolled
5427,2017,1. Not enrolled
5428,2017,1. Not enrolled
5429,2017,1. Not enrolled
5430,2017,
5431,2017,
5432,2017,1. Not enrolled
5433,2017,1. Not enrolled
5434,2017,1. Not enrolled
5435,2017,1. Not enrolled
5436,2017,1. Not enrolled
5437,2017,1. Not enrolled
5438,2017,1. Not enrolled
5439,2017,1. Not enrolled
5440,2017,1. Not enrolled
5441,2017,1. Not enrolled
5442,2017,1. Not enrolled
5443,2017,1. Not enrolled
5444,2017,1. Not enrolled
5445,2017,
5446,2017,1. Not enrolled
5447,2017,
5448,2017,1. Not enrolled
5449,2017,1. Not enrolled
5450,2017,1. Not enrolled
5451,2017,1. Not enrolled
5452,2017,1. Not enrolled
5453,2017,1. Not enrolled
5454,2017,1. Not enrolled
5455,2017,1. Not enrolled
5456,2017,1. Not enrolled
5457,2017,1. Not enrolled
5458,2017,1. Not enrolled
5459,2017,1. Not enrolled
5460,2017,1. Not enrolled
5461,2017,1. Not enrolled
5462,2017,1. Not enrolled
5463,2017,2. 2-year college 
5464,2017,
5465,2017,1. Not enrolled
5466,2017,1. Not enrolled
5467,2017,4. Graduate program
5468,2017,1. Not enrolled
5469,2017,1. Not enrolled
5470,2017,1. Not enrolled
5471,2017,1. Not enrolled
5472,2017,1. Not enrolled
5473,2017,1. Not enrolled
5474,2017,1. Not enrolled
5475,2017,1. Not enrolled
5476,2017,4. Graduate program
5477,2017,1. Not enrolled
5478,2017,1. Not enrolled
5479,2017,1. Not enrolled
5480,2017,1. Not enrolled
5481,2017,1. Not enrolled
5482,2017,1. Not enrolled
5483,2017,1. Not enrolled
5484,2017,1. Not enrolled
5485,2017,1. Not enrolled
5486,2017,
5487,2017,1. Not enrolled
5488,2017,
5489,2017,1. Not enrolled
5490,2017,1. Not enrolled
5491,2017,
5492,2017,1. Not enrolled
5493,2017,1. Not enrolled
5494,2017,1. Not enrolled
5495,2017,
5496,2017,4. Graduate program
5497,2017,1. Not enrolled
5498,2017,1. Not enrolled
5499,2017,1. Not enrolled
5500,2017,1. Not enrolled
5501,2017,1. Not enrolled
5502,2017,1. Not enrolled
5503,2017,1. Not enrolled
5504,2017,1. Not enrolled
5505,2017,1. Not enrolled
5506,2017,1. Not enrolled
5507,2017,1. Not enrolled
5508,2017,1. Not enrolled
5509,2017,1. Not enrolled
5510,2017,
5511,2017,1. Not enrolled
5512,2017,1. Not enrolled
5513,2017,
5514,2017,
5515,2017,1. Not enrolled
5516,2017,1. Not enrolled
5517,2017,1. Not enrolled
5518,2017,1. Not enrolled
5519,2017,1. Not enrolled
5520,2017,1. Not enrolled
5521,2017,1. Not enrolled
5522,2017,1. Not enrolled
5523,2017,1. Not enrolled
5524,2017,
5525,2017,1. Not enrolled
5526,2017,1. Not enrolled
5527,2017,
5528,2017,1. Not enrolled
5529,2017,1. Not enrolled
5530,2017,1. Not enrolled
5531,2017,1. Not enrolled
5532,2017,1. Not enrolled
5533,2017,1. Not enrolled
5534,2017,1. Not enrolled
5535,2017,1. Not enrolled
5536,2017,1. Not enrolled
5537,2017,1. Not enrolled
5538,2017,1. Not enrolled
5539,2017,4. Graduate program
5540,2017,1. Not enrolled
5541,2017,1. Not enrolled
5542,2017,1. Not enrolled
5543,2017,1. Not enrolled
5544,2017,1. Not enrolled
5545,2017,1. Not enrolled
5546,2017,1. Not enrolled
5547,2017,1. Not enrolled
5548,2017,1. Not enrolled
5549,2017,1. Not enrolled
5550,2017,
5551,2017,1. Not enrolled
5552,2017,3. 4-year college
5553,2017,1. Not enrolled
5554,2017,1. Not enrolled
5555,2017,
5556,2017,1. Not enrolled
5557,2017,1. Not enrolled
5558,2017,1. Not enrolled
5560,2017,1. Not enrolled
5561,2017,1. Not enrolled
5562,2017,1. Not enrolled
5563,2017,1. Not enrolled
5564,2017,1. Not enrolled
5565,2017,
5566,2017,1. Not enrolled
5567,2017,
5568,2017,1. Not enrolled
5569,2017,1. Not enrolled
5570,2017,1. Not enrolled
5571,2017,1. Not enrolled
5572,2017,1. Not enrolled
5573,2017,1. Not enrolled
5574,2017,1. Not enrolled
5575,2017,1. Not enrolled
5576,2017,1. Not enrolled
5577,2017,1. Not enrolled
5578,2017,1. Not enrolled
5579,2017,1. Not enrolled
5580,2017,1. Not enrolled
5581,2017,1. Not enrolled
5582,2017,
5583,2017,
5584,2017,1. Not enrolled
5585,2017,1. Not enrolled
5586,2017,1. Not enrolled
5587,2017,
5588,2017,
5589,2017,1. Not enrolled
5590,2017,1. Not enrolled
5591,2017,1. Not enrolled
5592,2017,1. Not enrolled
5593,2017,1. Not enrolled
5594,2017,1. Not enrolled
5595,2017,1. Not enrolled
5596,2017,1. Not enrolled
5597,2017,1. Not enrolled
5598,2017,1. Not enrolled
5599,2017,1. Not enrolled
5600,2017,1. Not enrolled
5601,2017,1. Not enrolled
5602,2017,1. Not enrolled
5603,2017,1. Not enrolled
5604,2017,
5605,2017,1. Not enrolled
5606,2017,1. Not enrolled
5607,2017,1. Not enrolled
5608,2017,1. Not enrolled
5609,2017,1. Not enrolled
5610,2017,1. Not enrolled
5611,2017,1. Not enrolled
5612,2017,1. Not enrolled
5613,2017,1. Not enrolled
5614,2017,1. Not enrolled
5615,2017,4. Graduate program
5616,2017,1. Not enrolled
5617,2017,1. Not enrolled
5618,2017,1. Not enrolled
5619,2017,
5620,2017,1. Not enrolled
5621,2017,1. Not enrolled
5622,2017,1. Not enrolled
5623,2017,1. Not enrolled
5624,2017,1. Not enrolled
5625,2017,1. Not enrolled
5626,2017,1. Not enrolled
5627,2017,1. Not enrolled
5628,2017,1. Not enrolled
5629,2017,1. Not enrolled
5630,2017,1. Not enrolled
5631,2017,1. Not enrolled
5632,2017,1. Not enrolled
5633,2017,2. 2-year college 
5634,2017,1. Not enrolled
5635,2017,
5636,2017,1. Not enrolled
5637,2017,1. Not enrolled
5638,2017,1. Not enrolled
5639,2017,1. Not enrolled
5640,2017,1. Not enrolled
5641,2017,1. Not enrolled
5642,2017,1. Not enrolled
5643,2017,1. Not enrolled
5644,2017,1. Not enrolled
5645,2017,1. Not enrolled
5646,2017,1. Not enrolled
5647,2017,1. Not enrolled
5648,2017,1. Not enrolled
5649,2017,1. Not enrolled
5650,2017,1. Not enrolled
5651,2017,1. Not enrolled
5652,2017,1. Not enrolled
5653,2017,1. Not enrolled
5654,2017,1. Not enrolled
5655,2017,1. Not enrolled
5656,2017,1. Not enrolled
5657,2017,1. Not enrolled
5658,2017,1. Not enrolled
5659,2017,1. Not enrolled
5660,2017,1. Not enrolled
5661,2017,2. 2-year college 
5662,2017,1. Not enrolled
5663,2017,1. Not enrolled
5664,2017,1. Not enrolled
5665,2017,
5666,2017,
5667,2017,
5668,2017,
5669,2017,1. Not enrolled
5670,2017,1. Not enrolled
5671,2017,1. Not enrolled
5672,2017,1. Not enrolled
5673,2017,1. Not enrolled
5674,2017,
5675,2017,1. Not enrolled
5676,2017,1. Not enrolled
5677,2017,3. 4-year college
5678,2017,2. 2-year college 
5679,2017,
5680,2017,1. Not enrolled
5681,2017,1. Not enrolled
5682,2017,1. Not enrolled
5683,2017,1. Not enrolled
5684,2017,1. Not enrolled
5685,2017,1. Not enrolled
5686,2017,1. Not enrolled
5687,2017,1. Not enrolled
5688,2017,1. Not enrolled
5689,2017,1. Not enrolled
5690,2017,1. Not enrolled
5691,2017,1. Not enrolled
5692,2017,1. Not enrolled
5693,2017,
5694,2017,1. Not enrolled
5695,2017,1. Not enrolled
5696,2017,1. Not enrolled
5697,2017,1. Not enrolled
5698,2017,1. Not enrolled
5699,2017,1. Not enrolled
5700,2017,1. Not enrolled
5701,2017,1. Not enrolled
5702,2017,1. Not enrolled
5703,2017,1. Not enrolled
5704,2017,1. Not enrolled
5705,2017,1. Not enrolled
5706,2017,1. Not enrolled
5707,2017,1. Not enrolled
5708,2017,1. Not enrolled
5709,2017,1. Not enrolled
5710,2017,4. Graduate program
5711,2017,1. Not enrolled
5712,2017,1. Not enrolled
5713,2017,1. Not enrolled
5714,2017,1. Not enrolled
5715,2017,1. Not enrolled
5716,2017,1. Not enrolled
5717,2017,1. Not enrolled
5718,2017,1. Not enrolled
5719,2017,1. Not enrolled
5720,2017,1. Not enrolled
5721,2017,
5722,2017,1. Not enrolled
5723,2017,1. Not enrolled
5724,2017,1. Not enrolled
5725,2017,1. Not enrolled
5726,2017,1. Not enrolled
5727,2017,1. Not enrolled
5728,2017,1. Not enrolled
5729,2017,1. Not enrolled
5730,2017,1. Not enrolled
5731,2017,4. Graduate program
5732,2017,1. Not enrolled
5733,2017,1. Not enrolled
5734,2017,1. Not enrolled
5735,2017,1. Not enrolled
5736,2017,1. Not enrolled
5737,2017,1. Not enrolled
5738,2017,1. Not enrolled
5739,2017,1. Not enrolled
5740,2017,1. Not enrolled
5741,2017,1. Not enrolled
5742,2017,
5743,2017,1. Not enrolled
5744,2017,1. Not enrolled
5745,2017,1. Not enrolled
5746,2017,1. Not enrolled
5747,2017,1. Not enrolled
5748,2017,
5749,2017,1. Not enrolled
5750,2017,
5751,2017,1. Not enrolled
5752,2017,1. Not enrolled
5753,2017,3. 4-year college
5754,2017,1. Not enrolled
5755,2017,1. Not enrolled
5756,2017,1. Not enrolled
5757,2017,1. Not enrolled
5758,2017,1. Not enrolled
5759,2017,
5760,2017,1. Not enrolled
5761,2017,1. Not enrolled
5762,2017,2. 2-year college 
5763,2017,1. Not enrolled
5764,2017,1. Not enrolled
5765,2017,1. Not enrolled
5766,2017,1. Not enrolled
5767,2017,
5768,2017,1. Not enrolled
5769,2017,1. Not enrolled
5770,2017,1. Not enrolled
5771,2017,2. 2-year college 
5772,2017,1. Not enrolled
5773,2017,1. Not enrolled
5774,2017,1. Not enrolled
5775,2017,1. Not enrolled
5776,2017,1. Not enrolled
5777,2017,1. Not enrolled
5778,2017,1. Not enrolled
5779,2017,1. Not enrolled
5780,2017,1. Not enrolled
5781,2017,1. Not enrolled
5782,2017,1. Not enrolled
5783,2017,1. Not enrolled
5784,2017,1. Not enrolled
5785,2017,1. Not enrolled
5786,2017,1. Not enrolled
5787,2017,1. Not enrolled
5788,2017,1. Not enrolled
5789,2017,
5790,2017,1. Not enrolled
5791,2017,1. Not enrolled
5792,2017,1. Not enrolled
5793,2017,1. Not enrolled
5794,2017,1. Not enrolled
5795,2017,3. 4-year college
5796,2017,
5797,2017,2. 2-year college 
5798,2017,1. Not enrolled
5799,2017,1. Not enrolled
5800,2017,1. Not enrolled
5801,2017,2. 2-year college 
5802,2017,1. Not enrolled
5803,2017,1. Not enrolled
5804,2017,1. Not enrolled
5805,2017,1. Not enrolled
5806,2017,1. Not enrolled
5807,2017,1. Not enrolled
5808,2017,1. Not enrolled
5809,2017,1. Not enrolled
5810,2017,1. Not enrolled
5811,2017,1. Not enrolled
5813,2017,
5814,2017,1. Not enrolled
5815,2017,1. Not enrolled
5816,2017,1. Not enrolled
5817,2017,1. Not enrolled
5818,2017,3. 4-year college
5819,2017,1. Not enrolled
5820,2017,1. Not enrolled
5821,2017,
5822,2017,1. Not enrolled
5823,2017,1. Not enrolled
5824,2017,1. Not enrolled
5825,2017,1. Not enrolled
5826,2017,1. Not enrolled
5827,2017,3. 4-year college
5828,2017,1. Not enrolled
5829,2017,1. Not enrolled
5830,2017,1. Not enrolled
5831,2017,1. Not enrolled
5832,2017,1. Not enrolled
5833,2017,1. Not enrolled
5834,2017,1. Not enrolled
5835,2017,
5836,2017,1. Not enrolled
5837,2017,1. Not enrolled
5838,2017,1. Not enrolled
5839,2017,1. Not enrolled
5840,2017,4. Graduate program
5841,2017,1. Not enrolled
5842,2017,
5843,2017,1. Not enrolled
5844,2017,1. Not enrolled
5845,2017,1. Not enrolled
5846,2017,1. Not enrolled
5847,2017,1. Not enrolled
5848,2017,1. Not enrolled
5849,2017,1. Not enrolled
5850,2017,1. Not enrolled
5851,2017,1. Not enrolled
5852,2017,1. Not enrolled
5853,2017,1. Not enrolled
5854,2017,1. Not enrolled
5855,2017,1. Not enrolled
5856,2017,1. Not enrolled
5857,2017,1. Not enrolled
5858,2017,1. Not enrolled
5859,2017,1. Not enrolled
5860,2017,1. Not enrolled
5861,2017,1. Not enrolled
5862,2017,
5863,2017,1. Not enrolled
5864,2017,1. Not enrolled
5865,2017,1. Not enrolled
5866,2017,
5867,2017,1. Not enrolled
5868,2017,1. Not enrolled
5869,2017,1. Not enrolled
5870,2017,1. Not enrolled
5871,2017,1. Not enrolled
5872,2017,1. Not enrolled
5873,2017,1. Not enrolled
5874,2017,
5875,2017,1. Not enrolled
5876,2017,1. Not enrolled
5877,2017,
5878,2017,1. Not enrolled
5879,2017,1. Not enrolled
5880,2017,1. Not enrolled
5881,2017,1. Not enrolled
5882,2017,1. Not enrolled
5883,2017,
5884,2017,1. Not enrolled
5885,2017,1. Not enrolled
5886,2017,1. Not enrolled
5887,2017,
5888,2017,1. Not enrolled
5889,2017,1. Not enrolled
5890,2017,1. Not enrolled
5891,2017,3. 4-year college
5892,2017,1. Not enrolled
5893,2017,1. Not enrolled
5894,2017,1. Not enrolled
5895,2017,1. Not enrolled
5896,2017,1. Not enrolled
5897,2017,1. Not enrolled
5898,2017,1. Not enrolled
5899,2017,1. Not enrolled
5900,2017,1. Not enrolled
5901,2017,1. Not enrolled
5902,2017,1. Not enrolled
5903,2017,1. Not enrolled
5904,2017,
5905,2017,1. Not enrolled
5906,2017,1. Not enrolled
5907,2017,1. Not enrolled
5908,2017,1. Not enrolled
5909,2017,1. Not enrolled
5910,2017,2. 2-year college 
5911,2017,
5912,2017,1. Not enrolled
5913,2017,1. Not enrolled
5914,2017,1. Not enrolled
5915,2017,1. Not enrolled
5916,2017,
5917,2017,
5918,2017,1. Not enrolled
5919,2017,1. Not enrolled
5920,2017,1. Not enrolled
5921,2017,1. Not enrolled
5922,2017,1. Not enrolled
5923,2017,
5924,2017,1. Not enrolled
5925,2017,1. Not enrolled
5926,2017,
5927,2017,1. Not enrolled
5928,2017,1. Not enrolled
5929,2017,1. Not enrolled
5930,2017,
5931,2017,1. Not enrolled
5932,2017,1. Not enrolled
5933,2017,
5934,2017,1. Not enrolled
5935,2017,1. Not enrolled
5936,2017,1. Not enrolled
5937,2017,
5938,2017,2. 2-year college 
5939,2017,1. Not enrolled
5940,2017,1. Not enrolled
5941,2017,1. Not enrolled
5942,2017,2. 2-year college 
5943,2017,1. Not enrolled
5944,2017,1. Not enrolled
5945,2017,1. Not enrolled
5946,2017,1. Not enrolled
5947,2017,1. Not enrolled
5948,2017,1. Not enrolled
5949,2017,
5950,2017,1. Not enrolled
5951,2017,1. Not enrolled
5952,2017,1. Not enrolled
5953,2017,1. Not enrolled
5954,2017,1. Not enrolled
5955,2017,1. Not enrolled
5956,2017,1. Not enrolled
5957,2017,1. Not enrolled
5958,2017,1. Not enrolled
5959,2017,1. Not enrolled
5960,2017,1. Not enrolled
5961,2017,3. 4-year college
5962,2017,
5963,2017,1. Not enrolled
5964,2017,1. Not enrolled
5965,2017,2. 2-year college 
5966,2017,1. Not enrolled
5967,2017,
5968,2017,
5969,2017,1. Not enrolled
5970,2017,
5971,2017,1. Not enrolled
5972,2017,1. Not enrolled
5973,2017,1. Not enrolled
5974,2017,1. Not enrolled
5975,2017,1. Not enrolled
5976,2017,1. Not enrolled
5977,2017,1. Not enrolled
5978,2017,1. Not enrolled
5979,2017,1. Not enrolled
5980,2017,1. Not enrolled
5981,2017,1. Not enrolled
5982,2017,1. Not enrolled
5983,2017,1. Not enrolled
5984,2017,
5985,2017,2. 2-year college 
5986,2017,1. Not enrolled
5987,2017,1. Not enrolled
5988,2017,1. Not enrolled
5989,2017,1. Not enrolled
5990,2017,1. Not enrolled
5991,2017,1. Not enrolled
5992,2017,1. Not enrolled
5993,2017,1. Not enrolled
5994,2017,1. Not enrolled
5995,2017,1. Not enrolled
5996,2017,1. Not enrolled
5997,2017,1. Not enrolled
5998,2017,
5999,2017,1. Not enrolled
6000,2017,1. Not enrolled
6001,2017,1. Not enrolled
6002,2017,1. Not enrolled
6003,2017,1. Not enrolled
6004,2017,1. Not enrolled
6005,2017,1. Not enrolled
6006,2017,1. Not enrolled
6007,2017,1. Not enrolled
6008,2017,1. Not enrolled
6009,2017,1. Not enrolled
6010,2017,1. Not enrolled
6011,2017,1. Not enrolled
6012,2017,1. Not enrolled
6013,2017,1. Not enrolled
